,PUBID,REGION,CENDIV,SQFT,PBA,YRCON,FREESTN,NELVTR,NESLTR,GLSSPC,OPEN24,WKHRS,NWKER,OPNWE,ONEACT,RFGEQP,ELHT1,ELCOOL,ELWATR,ELCOOK,ELMANU,ELCNS,YEAR,PBA_Detail
2355,2811,1,2,20000,12,1982,1.0,2.0,0.0,,2.0,18.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,66763.0,2003,Vacant
2356,2812,3,5,18250,14,1953,1.0,2.0,0.0,,2.0,55.0,25.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,198942.0,2003,Inpatient health care
2357,2813,4,9,2850,14,1975,1.0,1.0,0.0,,2.0,35.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,21863.0,2003,Education
2358,2814,4,9,235000,23,1980,,0.0,0.0,,,,,,,,1.0,1.0,2.0,,,6728351.0,2003,Education
2359,2815,3,5,38500,1,1967,1.0,4.0,1.0,,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5036.0,2003,Education
2360,2816,2,3,10000,15,1970,1.0,1.0,0.0,,2.0,93.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,199451.0,2003,Food service
2361,2818,3,7,10000,2,1981,1.0,1.0,0.0,,2.0,55.0,47.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,241465.0,2003,Lodging
2362,2820,4,9,188000,25,2003,1.0,2.0,0.0,,1.0,168.0,133.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2111839.0,2003,Retail other than mall
2363,2821,4,8,9600,18,1886,1.0,1.0,0.0,,1.0,168.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,173702.0,2003,Religious worship
2364,2822,2,3,18500,7,1900,1.0,2.0,0.0,,1.0,168.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,49306.0,2003,Religious worship
2365,2824,2,4,50000,18,1972,1.0,1.0,2.0,,1.0,168.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,870924.0,2003,Outpatient health care
2366,2826,4,9,1500,12,1932,1.0,2.0,0.0,,2.0,50.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,6444.0,2003,Public assembly
2367,2827,2,3,600000,13,1996,1.0,2.0,3.0,,1.0,168.0,78.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,7514080.0,2003,Nonrefrigerated warehouse
2368,2829,3,7,126000,5,1999,1.0,1.0,0.0,,2.0,50.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,256409.0,2003,Nonrefrigerated warehouse
2369,2831,2,4,31500,6,1978,,0.0,0.0,,1.0,168.0,65.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2291607.0,2003,Religious worship
2370,2832,3,5,67000,5,1996,1.0,1.0,0.0,,2.0,56.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,64291.0,2003,Office
2371,2833,3,5,122000,23,1988,,0.0,0.0,,,,,,,,2.0,1.0,2.0,,,4130235.0,2003,Office
2372,2834,4,9,62000,23,1958,,0.0,0.0,,,,,,,,1.0,1.0,2.0,,,1504219.0,2003,Retail other than mall
2373,2835,3,5,42000,18,1997,1.0,2.0,1.0,,1.0,168.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,767220.0,2003,Nonrefrigerated warehouse
2374,2836,1,2,1400000,16,1970,1.0,2.0,12.0,,1.0,168.0,3000.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,14168338.0,2003,Retail other than mall
2375,2837,2,3,1500,91,1952,1.0,2.0,0.0,,2.0,60.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8683.0,2003,Office
2376,2838,3,7,70000,14,1987,1.0,2.0,0.0,,2.0,50.0,59.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,484144.0,2003,Nonrefrigerated warehouse
2377,2839,3,5,90000,23,1999,,0.0,0.0,,,,,,,,2.0,1.0,1.0,,,3093100.0,2003,Outpatient health care
2378,2840,3,7,160000,1,1964,1.0,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1826.0,2003,Service
2379,2841,4,9,50000,1,2001,1.0,5.0,1.0,,2.0,0.0,0.0,2.0,1.0,,,,,,,,2003,Office
2380,2842,2,4,9100,25,1959,1.0,1.0,0.0,,2.0,50.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,19288.0,2003,Religious worship
2381,2843,3,5,4800,5,2001,1.0,1.0,0.0,,2.0,40.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,14729.0,2003,Vacant
2382,2844,3,6,2000,25,1985,1.0,1.0,0.0,,2.0,36.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,27612.0,2003,Strip shopping mall
2383,2845,3,7,9500,5,2002,1.0,1.0,0.0,,2.0,105.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,19565.0,2003,Office
2384,2847,2,4,5100,12,1942,1.0,2.0,0.0,,2.0,12.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6920.0,2003,Nonrefrigerated warehouse
2385,2848,2,3,57000,13,1955,1.0,2.0,1.0,,2.0,60.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,128722.0,2003,Outpatient health care
2386,2849,3,6,3350,5,1993,1.0,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,,,,,,,,2003,Lodging
2387,2850,3,6,31000,8,1999,1.0,2.0,0.0,,2.0,50.0,50.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,719825.0,2003,Inpatient health care
2388,2851,3,5,124000,25,1996,1.0,1.0,0.0,,2.0,95.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1948320.0,2003,Office
2389,2852,1,1,700000,24,1987,,0.0,0.0,,,,,,,,1.0,1.0,1.0,,,11263027.0,2003,Laboratory
2390,2854,4,9,9400,2,1946,1.0,1.0,0.0,,2.0,55.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,45785.0,2003,Lodging
2391,2855,3,7,12250,23,1996,,0.0,0.0,,,,,,,,2.0,1.0,1.0,,,395751.0,2003,Education
2392,2856,3,6,45000,12,1946,1.0,3.0,1.0,,2.0,46.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,231776.0,2003,Food sales
2393,2858,3,6,2850,15,2001,1.0,3.0,0.0,,1.0,168.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,423260.0,2003,Lodging
2394,2859,1,2,1100,15,1980,1.0,2.0,0.0,,1.0,168.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,230395.0,2003,Food service
2395,2860,3,7,1550,2,1991,1.0,1.0,0.0,,2.0,50.0,10.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,41907.0,2003,Inpatient health care
2396,2861,2,3,5500,12,1989,1.0,1.0,0.0,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,32296.0,2003,Vacant
2397,2862,3,7,15250,23,1992,,0.0,0.0,,,,,,,,1.0,1.0,1.0,,,426592.0,2003,Inpatient health care
2398,2863,3,5,400000,5,1989,1.0,1.0,1.0,,2.0,77.0,73.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,656161.0,2003,Education
2399,2864,3,5,11000,23,1991,,0.0,0.0,,,,,,,,1.0,1.0,1.0,,,495117.0,2003,Office
2400,2865,3,5,39500,18,1947,1.0,1.0,0.0,,1.0,168.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,691060.0,2003,Food service
2401,2866,3,6,18500,2,1982,1.0,5.0,0.0,,2.0,48.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1230724.0,2003,Public assembly
2402,2869,2,3,6000,6,1988,,0.0,0.0,,2.0,112.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,351120.0,2003,Retail other than mall
2403,2870,2,3,146000,23,1968,,0.0,0.0,,,,,,,,2.0,1.0,2.0,,,1406665.0,2003,Nonrefrigerated warehouse
2404,2871,3,5,34500,23,1983,,0.0,0.0,,,,,,,,1.0,1.0,1.0,,,1142617.0,2003,Office
2405,2872,3,7,275000,7,1932,1.0,3.0,4.0,,2.0,60.0,474.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1737828.0,2003,Inpatient health care
2406,2873,4,8,4300,5,1976,1.0,2.0,0.0,,2.0,40.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,37777.0,2003,Education
2407,2874,3,6,700000,16,1960,1.0,1.0,14.0,,1.0,168.0,1000.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,25921590.0,2003,Public assembly
2408,2875,4,9,11250,14,1997,1.0,2.0,0.0,,2.0,60.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,151567.0,2003,Service
2409,2876,4,9,3850,7,1947,,0.0,0.0,,2.0,40.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,37627.0,2003,Vacant
2410,2877,4,8,42500,6,1977,1.0,2.0,0.0,,2.0,140.0,30.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2088695.0,2003,Retail other than mall
2411,2878,3,7,29000,14,1951,1.0,2.0,0.0,,2.0,55.0,35.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,348358.0,2003,Public assembly
2412,2880,3,5,124000,2,1988,1.0,4.0,4.0,,2.0,70.0,400.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1463051.0,2003,Education
2413,2881,3,6,26000,1,1962,1.0,2.0,0.0,,1.0,168.0,0.0,1.0,2.0,,,,,,,,2003,Education
2414,2882,4,8,205000,2,1964,1.0,4.0,4.0,,2.0,55.0,190.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2099006.0,2003,Education
2415,2883,2,4,7500,8,1989,1.0,2.0,0.0,,2.0,55.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,26400.0,2003,Public order and safety
2416,2884,3,5,1500,12,1934,1.0,2.0,0.0,,2.0,6.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,10688.0,2003,Office
2417,2885,3,5,100000,5,1978,1.0,1.0,0.0,,1.0,168.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2472274.0,2003,Education
2418,2886,1,2,10001,12,1903,1.0,1.0,0.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6067.0,2003,Office
2419,2887,4,9,1000000,7,1960,1.0,1.0,10.0,10.0,1.0,168.0,800.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,19925524.0,2003,Nonrefrigerated warehouse
2420,2888,4,8,1500,15,1970,1.0,1.0,0.0,,2.0,80.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,90110.0,2003,Education
2421,2889,1,2,1400000,2,1987,,0.0,27.0,2.0,2.0,55.0,4500.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,28840530.0,2003,Public order and safety
2422,2891,3,6,465000,16,1980,1.0,3.0,11.0,,1.0,168.0,1400.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,16176321.0,2003,Public assembly
2423,2892,1,2,3000,8,2003,1.0,2.0,0.0,,1.0,168.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,56444.0,2003,Education
2424,2893,4,8,2100,26,1974,1.0,1.0,0.0,,2.0,60.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,864.0,2003,Food service
2425,2894,4,8,140000,23,1982,,0.0,0.0,,,,,,,,2.0,1.0,2.0,,,5232274.0,2003,Nonrefrigerated warehouse
2426,2895,4,9,40000,14,1990,1.0,2.0,0.0,,2.0,84.0,50.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,508564.0,2003,Education
2427,2896,1,2,22000,13,1963,1.0,1.0,0.0,,2.0,98.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,192561.0,2003,Office
2428,2897,4,9,74000,2,1981,1.0,3.0,1.0,,2.0,75.0,158.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,905200.0,2003,Office
2429,2898,2,3,260000,26,1995,1.0,3.0,1.0,,1.0,168.0,60.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2052661.0,2003,Education
2430,2899,1,2,1000000,16,1988,1.0,2.0,18.0,,1.0,168.0,4000.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,34273711.0,2003,Public assembly
2431,2900,4,9,2800,8,1953,1.0,2.0,0.0,,2.0,40.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,104478.0,2003,Education
2432,2901,2,3,8400,1,1970,1.0,2.0,0.0,,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,30826.0,2003,Outpatient health care
2433,2902,1,2,76000,14,1950,1.0,4.0,0.0,,2.0,70.0,30.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,215674.0,2003,Laboratory
2434,2903,3,5,6800,14,1991,1.0,3.0,0.0,,2.0,55.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,165026.0,2003,Strip shopping mall
2435,2906,2,4,1150,2,1965,1.0,2.0,0.0,,2.0,40.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,10403.0,2003,Strip shopping mall
2436,2907,3,7,15000,25,2000,1.0,1.0,0.0,,2.0,112.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,491600.0,2003,Outpatient health care
2437,2909,2,4,33500,17,1998,1.0,2.0,1.0,,1.0,168.0,40.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1044731.0,2003,Office
2438,2910,3,5,83000,23,1983,,0.0,0.0,,,,,,,,1.0,1.0,1.0,,,2150043.0,2003,Religious worship
2439,2913,3,5,23500,14,1949,1.0,1.0,1.0,,2.0,55.0,25.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,199667.0,2003,Retail other than mall
2440,2914,3,7,4400,14,1983,1.0,1.0,0.0,,2.0,40.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,90091.0,2003,Retail other than mall
2441,2915,3,5,3300,8,1982,1.0,1.0,0.0,,2.0,50.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,55677.0,2003,Education
2442,2916,2,3,7000,12,1967,1.0,1.0,1.0,,2.0,60.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,41933.0,2003,Education
2443,2917,1,2,20000,25,1991,1.0,1.0,0.0,,2.0,65.0,12.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,198892.0,2003,Office
2444,2918,1,2,270000,16,1971,1.0,2.0,10.0,,1.0,168.0,1000.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,9877112.0,2003,Retail other than mall
2445,2919,1,2,72000,23,1992,,0.0,0.0,,,,,,,,1.0,1.0,1.0,,,1423127.0,2003,Public assembly
2446,2920,3,5,2400,2,1983,1.0,2.0,0.0,,2.0,40.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10033.0,2003,Nonrefrigerated warehouse
2447,2922,4,9,1600,8,1950,1.0,2.0,0.0,,2.0,45.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,18063.0,2003,Public order and safety
2448,2923,3,7,24000,23,1995,,0.0,0.0,,,,,,,,1.0,1.0,1.0,,,1036636.0,2003,Office
2449,2924,4,9,1600000,2,1975,1.0,5.0,17.0,4.0,2.0,100.0,3500.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,12954078.0,2003,Office
2450,2926,1,2,100000,2,1997,,0.0,6.0,2.0,2.0,60.0,140.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1902764.0,2003,Vacant
2451,2927,3,5,245000,16,1982,1.0,3.0,7.0,,1.0,168.0,120.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,20174257.0,2003,Retail other than mall
2452,2928,3,5,1600,2,1960,1.0,2.0,0.0,,2.0,40.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,18924.0,2003,Office
2453,2929,4,8,30000,2,1983,1.0,3.0,0.0,,2.0,50.0,30.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,164810.0,2003,Office
2454,2930,3,7,17500,23,1980,,0.0,0.0,,,,,,,,1.0,1.0,2.0,,,566266.0,2003,Food service
2455,2931,4,9,12000,23,1985,,0.0,0.0,,,,,,,,2.0,1.0,2.0,,,176092.0,2003,Education
2456,2933,3,7,2000,15,1998,1.0,4.0,0.0,,2.0,86.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,291830.0,2003,Nonrefrigerated warehouse
2457,2934,3,7,104000,2,1998,1.0,2.0,2.0,,2.0,65.0,550.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2724332.0,2003,Education
2458,2935,4,9,12500,13,1929,1.0,5.0,0.0,,2.0,52.0,16.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,167596.0,2003,Public assembly
2459,2936,3,6,130000,13,1993,1.0,2.0,1.0,,2.0,80.0,38.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4456733.0,2003,Lodging
2460,2937,2,4,25000,18,1972,1.0,3.0,0.0,,1.0,168.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,167600.0,2003,Office
2461,2938,3,5,200000,2,1965,1.0,3.0,5.0,,1.0,168.0,300.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,10266896.0,2003,Outpatient health care
2462,2939,1,2,44000,2,1950,,0.0,2.0,,2.0,80.0,70.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1099414.0,2003,Education
2463,2940,3,5,1550,5,1989,1.0,1.0,0.0,,2.0,60.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3843.0,2003,Office
2464,2942,3,5,8100,12,1994,1.0,2.0,0.0,,2.0,8.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,26083.0,2003,Education
2465,2943,1,2,120000,2,1963,,0.0,3.0,,2.0,72.0,300.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,541057.0,2003,Retail other than mall
2466,2944,2,4,13000,2,1959,1.0,3.0,1.0,,2.0,60.0,31.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,329291.0,2003,Vacant
2467,2945,3,7,50000,14,1959,1.0,2.0,0.0,,2.0,50.0,30.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,200714.0,2003,Education
2468,2946,1,2,2500,5,1967,1.0,1.0,0.0,,2.0,105.0,36.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,80653.0,2003,Education
2469,2947,3,5,13500,14,1995,1.0,2.0,0.0,,2.0,40.0,12.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,75648.0,2003,Public assembly
2470,2948,1,2,74000,5,1989,1.0,1.0,0.0,,2.0,156.0,100.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,731422.0,2003,Strip shopping mall
2471,2949,4,9,325000,16,1963,1.0,2.0,5.0,,1.0,168.0,500.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,10183957.0,2003,Food service
2472,2950,3,5,130000,2,1958,,0.0,4.0,,2.0,50.0,270.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3224677.0,2003,Education
2473,2951,1,2,6900,12,1976,1.0,2.0,0.0,,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,21697.0,2003,Strip shopping mall
2474,2952,4,9,60000,2,1971,1.0,4.0,2.0,,2.0,50.0,96.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,611510.0,2003,Lodging
2475,2953,1,2,3000,11,1912,1.0,1.0,0.0,,2.0,50.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,105601.0,2003,Food service
2476,2954,2,3,83000,16,1972,1.0,3.0,3.0,,1.0,168.0,250.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2705223.0,2003,Food service
2477,2955,1,2,6400,7,1995,1.0,2.0,0.0,,1.0,168.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,66572.0,2003,Public assembly
2478,2956,3,7,10750,14,1972,1.0,1.0,0.0,,2.0,40.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,49979.0,2003,Office
2479,2957,3,7,2150,6,1991,1.0,1.0,0.0,,2.0,98.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,168940.0,2003,Strip shopping mall
2480,2958,3,5,1200,15,1938,1.0,1.0,0.0,,2.0,80.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,39697.0,2003,Vacant
2481,2959,3,5,9600,6,1967,1.0,1.0,0.0,,2.0,80.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,551297.0,2003,Public assembly
2482,2960,4,9,1500,13,1965,1.0,1.0,0.0,,2.0,25.0,1.0,2.0,1.0,,,,,,,,2003,Retail other than mall
2483,2962,3,5,7000,12,1920,1.0,2.0,0.0,,2.0,19.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,64464.0,2003,Strip shopping mall
2484,2963,2,3,22000,11,1930,,0.0,0.0,,2.0,56.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,487963.0,2003,Strip shopping mall
2485,2964,4,8,11000,8,1950,1.0,2.0,0.0,,2.0,60.0,45.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,156749.0,2003,Lodging
2486,2965,2,3,2100,15,1977,1.0,3.0,0.0,,2.0,84.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,172697.0,2003,Office
2487,2966,4,9,30000,26,1940,1.0,1.0,0.0,,2.0,45.0,11.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,37925.0,2003,Public order and safety
2488,2967,3,7,120000,2,1983,1.0,5.0,2.0,,2.0,60.0,284.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1519438.0,2003,Retail other than mall
2489,2968,2,4,15000,5,1998,1.0,1.0,0.0,,1.0,168.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9400.0,2003,Service
2490,2970,4,8,3200,5,1989,1.0,1.0,0.0,,2.0,105.0,2.0,1.0,1.0,,,,,,,,2003,Food sales
2491,2971,3,5,92000,23,1987,,0.0,0.0,,,,,,,,2.0,1.0,2.0,,,2717207.0,2003,Strip shopping mall
2492,2973,2,4,20000,5,1920,1.0,1.0,0.0,,2.0,80.0,15.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,69769.0,2003,Inpatient health care
2493,2974,4,8,3100,15,1971,1.0,2.0,0.0,,2.0,72.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,33150.0,2003,Office
2494,2976,2,3,44000,23,1991,,0.0,0.0,,,,,,,,2.0,1.0,1.0,,,610247.0,2003,Office
2495,2978,3,5,10000,6,1973,1.0,1.0,0.0,,2.0,60.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,95788.0,2003,Office
2496,2980,1,2,29500,14,1929,1.0,1.0,1.0,,2.0,55.0,40.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,76080.0,2003,Food service
2497,2981,4,9,33000,2,1975,1.0,5.0,1.0,,2.0,50.0,120.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,554063.0,2003,Education
2498,2982,2,4,1500,91,1960,1.0,1.0,0.0,,2.0,40.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,25645.0,2003,Nonrefrigerated warehouse
2499,2983,2,3,52000,1,1968,1.0,1.0,0.0,,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,23043.0,2003,Retail other than mall
2500,2984,4,9,150000,25,1990,1.0,1.0,0.0,,2.0,102.0,80.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3046332.0,2003,Office
2501,2985,3,7,92000,14,1993,1.0,2.0,1.0,,2.0,45.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,878400.0,2003,Office
2502,2987,3,5,74000,14,2001,1.0,2.0,0.0,,2.0,40.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1118400.0,2003,Inpatient health care
2503,2988,2,4,6000,12,1962,1.0,1.0,0.0,,2.0,40.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,19093.0,2003,Service
2504,2989,4,9,2850,8,1947,1.0,1.0,0.0,,2.0,56.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,44624.0,2003,Lodging
2505,2990,4,8,8000,26,1963,1.0,1.0,0.0,,2.0,80.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,36815.0,2003,Inpatient health care
2506,2991,3,7,33500,18,1974,1.0,3.0,0.0,,2.0,105.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,401168.0,2003,Vacant
2507,2992,4,8,255000,16,1979,1.0,1.0,8.0,,1.0,168.0,450.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,12846727.0,2003,Office
2508,2993,1,2,64000,17,1950,1.0,2.0,2.0,,1.0,168.0,174.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,784929.0,2003,Nonrefrigerated warehouse
2509,2994,3,7,4200,26,1890,1.0,1.0,0.0,,2.0,45.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,24259.0,2003,Office
2510,2995,3,5,23250,14,1990,1.0,1.0,0.0,,2.0,55.0,12.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,271413.0,2003,Education
2511,2998,3,7,8000,15,1975,1.0,3.0,0.0,,2.0,84.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,20918.0,2003,Office
2512,2999,1,2,6900,25,1940,1.0,1.0,0.0,,2.0,54.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,27723.0,2003,Office
2513,3000,2,3,2300,6,1950,1.0,4.0,0.0,,2.0,116.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,238665.0,2003,Religious worship
2514,3001,2,3,158000,2,1987,1.0,4.0,2.0,,2.0,100.0,630.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1901366.0,2003,Nonrefrigerated warehouse
2515,3002,3,5,500001,2,1973,1.0,3.0,10.0,,2.0,70.0,350.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6780577.0,2003,Religious worship
2516,3003,2,3,6000,26,1979,1.0,3.0,0.0,,2.0,40.0,7.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,27201.0,2003,Office
